"No.","Time","Source","Destination","Protocol","Length","Info"
"1028","17.562612","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1489993 Ack=1 Win=83 Len=2896 TSval=3797901074 TSecr=73520614"
"1029","17.587117","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1489993 Win=82 Len=0 TSval=73520638 TSecr=3797900928"
"1030","17.587129","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1492889 Ack=1 Win=83 Len=2896 TSval=3797901098 TSecr=73520638"
"1031","17.724563","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1492889 Win=82 Len=0 TSval=73520776 TSecr=3797901074"
"1032","17.724576","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1495785 Ack=1 Win=83 Len=2896 TSval=3797901236 TSecr=73520776"
"1033","17.745878","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1495785 Win=82 Len=0 TSval=73520797 TSecr=3797901098"
"1034","17.745891","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1498681 Ack=1 Win=83 Len=2896 TSval=3797901257 TSecr=73520797"
"1035","17.880053","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1498681 Win=82 Len=0 TSval=73520931 TSecr=3797901236"
"1036","17.880070","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1501577 Ack=1 Win=83 Len=2896 TSval=3797901391 TSecr=73520931"
"1037","17.904062","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1501577 Win=82 Len=0 TSval=73520955 TSecr=3797901257"
"1038","17.904081","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=1504473 Ack=1 Win=83 Len=1448 TSval=3797901415 TSecr=73520955"
"1039","17.904088","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1505921 Ack=1 Win=83 Len=2896 TSval=3797901415 TSecr=73520955"
"1040","18.039005","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1504473 Win=82 Len=0 TSval=73521090 TSecr=3797901391"
"1041","18.039028","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1508817 Ack=1 Win=83 Len=2896 TSval=3797901550 TSecr=73521090"
"1042","18.075304","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1508817 Win=82 Len=0 TSval=73521126 TSecr=3797901415"
"1043","18.075320","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1511713 Ack=1 Win=83 Len=2896 TSval=3797901586 TSecr=73521126"
"1044","18.212139","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1511713 Win=82 Len=0 TSval=73521263 TSecr=3797901550"
"1045","18.212155","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1514609 Ack=1 Win=83 Len=2896 TSval=3797901723 TSecr=73521263"
"1046","18.237452","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1514609 Win=82 Len=0 TSval=73521288 TSecr=3797901586"
"1047","18.237474","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1517505 Ack=1 Win=83 Len=2896 TSval=3797901748 TSecr=73521288"
"1048","18.276434","fe80::8e9:cdff:fe9f:a70c","ff02::2","ICMPv6","70","Router Solicitation from 0a:e9:cd:9f:a7:0c"
"1049","18.371489","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1517505 Win=82 Len=0 TSval=73521422 TSecr=3797901723"
"1050","18.371523","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1520401 Ack=1 Win=83 Len=2896 TSval=3797901882 TSecr=73521422"
"1051","18.395517","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1520401 Win=82 Len=0 TSval=73521446 TSecr=3797901748"
"1052","18.395538","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1523297 Ack=1 Win=83 Len=2896 TSval=3797901907 TSecr=73521446"
"1053","18.532508","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1523297 Win=82 Len=0 TSval=73521583 TSecr=3797901882"
"1054","18.532540","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=1526193 Ack=1 Win=83 Len=1448 TSval=3797902044 TSecr=73521583"
"1055","18.532549","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1527641 Ack=1 Win=83 Len=2896 TSval=3797902044 TSecr=73521583"
"1056","18.557421","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1526193 Win=82 Len=0 TSval=73521608 TSecr=3797901907"
"1057","18.557445","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1530537 Ack=1 Win=83 Len=2896 TSval=3797902068 TSecr=73521608"
"1058","18.705525","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1530537 Win=82 Len=0 TSval=73521756 TSecr=3797902044"
"1059","18.705551","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1533433 Ack=1 Win=83 Len=2896 TSval=3797902217 TSecr=73521756"
"1060","18.729855","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1533433 Win=82 Len=0 TSval=73521781 TSecr=3797902068"
"1061","18.729878","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1536329 Ack=1 Win=83 Len=2896 TSval=3797902241 TSecr=73521781"
"1062","18.864849","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1536329 Win=82 Len=0 TSval=73521916 TSecr=3797902217"
"1063","18.864872","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1539225 Ack=1 Win=83 Len=2896 TSval=3797902376 TSecr=73521916"
"1064","18.888181","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1539225 Win=82 Len=0 TSval=73521939 TSecr=3797902241"
"1065","18.888203","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1542121 Ack=1 Win=83 Len=2896 TSval=3797902399 TSecr=73521939"
"1066","19.025964","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1542121 Win=82 Len=0 TSval=73522077 TSecr=3797902376"
"1067","19.025994","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1545017 Ack=1 Win=83 Len=2896 TSval=3797902537 TSecr=73522077"
"1068","19.050364","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1545017 Win=82 Len=0 TSval=73522101 TSecr=3797902399"
"1069","19.050395","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=1547913 Ack=1 Win=83 Len=1448 TSval=3797902561 TSecr=73522101"
"1070","19.050402","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1549361 Ack=1 Win=83 Len=2896 TSval=3797902561 TSecr=73522101"
"1071","19.186057","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1547913 Win=82 Len=0 TSval=73522237 TSecr=3797902537"
"1072","19.186079","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1552257 Ack=1 Win=83 Len=2896 TSval=3797902697 TSecr=73522237"
"1073","19.223316","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1552257 Win=82 Len=0 TSval=73522274 TSecr=3797902561"
"1074","19.223339","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1555153 Ack=1 Win=83 Len=2896 TSval=3797902734 TSecr=73522274"
"1075","19.356078","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1555153 Win=82 Len=0 TSval=73522407 TSecr=3797902697"
"1076","19.356094","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1558049 Ack=1 Win=83 Len=2896 TSval=3797902867 TSecr=73522407"
"1077","19.380430","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1558049 Win=82 Len=0 TSval=73522431 TSecr=3797902734"
"1078","19.380449","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1560945 Ack=1 Win=83 Len=2896 TSval=3797902891 TSecr=73522431"
"1079","19.515803","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1560945 Win=82 Len=0 TSval=73522567 TSecr=3797902867"
"1080","19.515825","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1563841 Ack=1 Win=83 Len=2896 TSval=3797903027 TSecr=73522567"
"1081","19.539580","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1563841 Win=82 Len=0 TSval=73522590 TSecr=3797902891"
"1082","19.539603","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1566737 Ack=1 Win=83 Len=2896 TSval=3797903051 TSecr=73522590"
"1083","19.673583","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1566737 Win=82 Len=0 TSval=73522724 TSecr=3797903027"
"1084","19.673614","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=1569633 Ack=1 Win=83 Len=1448 TSval=3797903185 TSecr=73522724"
"1085","19.673621","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1571081 Ack=1 Win=83 Len=2896 TSval=3797903185 TSecr=73522724"
"1086","19.696639","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1569633 Win=82 Len=0 TSval=73522747 TSecr=3797903051"
"1087","19.697397","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1573977 Ack=1 Win=83 Len=2896 TSval=3797903208 TSecr=73522747"
"1088","19.844447","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1573977 Win=82 Len=0 TSval=73522895 TSecr=3797903185"
"1089","19.844473","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1576873 Ack=1 Win=83 Len=2896 TSval=3797903355 TSecr=73522895"
"1090","19.868538","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1576873 Win=82 Len=0 TSval=73522919 TSecr=3797903208"
"1091","19.868604","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1579769 Ack=1 Win=83 Len=2896 TSval=3797903380 TSecr=73522919"
"1092","20.005621","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1579769 Win=82 Len=0 TSval=73523056 TSecr=3797903355"
"1093","20.005650","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1582665 Ack=1 Win=83 Len=2896 TSval=3797903517 TSecr=73523056"
"1094","20.030110","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1582665 Win=82 Len=0 TSval=73523081 TSecr=3797903380"
"1095","20.030137","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1585561 Ack=1 Win=83 Len=2896 TSval=3797903541 TSecr=73523081"
"1096","20.165579","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1585561 Win=82 Len=0 TSval=73523216 TSecr=3797903517"
"1097","20.165596","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1588457 Ack=1 Win=83 Len=2896 TSval=3797903677 TSecr=73523216"
"1098","20.193104","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1588457 Win=82 Len=0 TSval=73523244 TSecr=3797903541"
"1099","20.193127","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=1591353 Ack=1 Win=83 Len=1448 TSval=3797903704 TSecr=73523244"
"1100","20.193135","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1592801 Ack=1 Win=83 Len=2896 TSval=3797903704 TSecr=73523244"
"1101","20.265569","fe80::98bb:ebff:fe69:d080","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"1102","20.324480","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1591353 Win=82 Len=0 TSval=73523375 TSecr=3797903677"
"1103","20.324527","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1595697 Ack=1 Win=83 Len=2896 TSval=3797903835 TSecr=73523375"
"1104","20.362382","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1595697 Win=82 Len=0 TSval=73523413 TSecr=3797903704"
"1105","20.362406","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1598593 Ack=1 Win=83 Len=2896 TSval=3797903873 TSecr=73523413"
"1106","20.498095","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1598593 Win=82 Len=0 TSval=73523549 TSecr=3797903835"
"1107","20.498115","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1601489 Ack=1 Win=83 Len=2896 TSval=3797904009 TSecr=73523549"
"1108","20.521280","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1601489 Win=82 Len=0 TSval=73523572 TSecr=3797903873"
"1109","20.521302","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1604385 Ack=1 Win=83 Len=2896 TSval=3797904032 TSecr=73523572"
"1110","20.656452","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1604385 Win=82 Len=0 TSval=73523707 TSecr=3797904009"
"1111","20.656484","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1607281 Ack=1 Win=83 Len=2896 TSval=3797904167 TSecr=73523707"
"1112","20.679944","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1607281 Win=82 Len=0 TSval=73523731 TSecr=3797904032"
"1113","20.679976","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1610177 Ack=1 Win=83 Len=2896 TSval=3797904191 TSecr=73523731"
"1114","20.816165","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1610177 Win=82 Len=0 TSval=73523867 TSecr=3797904167"
"1115","20.816182","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=1613073 Ack=1 Win=83 Len=1448 TSval=3797904327 TSecr=73523867"
"1116","20.816187","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1614521 Ack=1 Win=83 Len=2896 TSval=3797904327 TSecr=73523867"
"1117","20.839595","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1613073 Win=82 Len=0 TSval=73523890 TSecr=3797904191"
"1118","20.839944","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1617417 Ack=1 Win=83 Len=2896 TSval=3797904351 TSecr=73523890"
"1119","20.987813","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1617417 Win=82 Len=0 TSval=73524039 TSecr=3797904327"
"1120","20.987837","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1620313 Ack=1 Win=83 Len=2896 TSval=3797904499 TSecr=73524039"
"1121","21.009939","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1620313 Win=82 Len=0 TSval=73524061 TSecr=3797904351"
"1122","21.009956","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1623209 Ack=1 Win=83 Len=2896 TSval=3797904521 TSecr=73524061"
"1123","21.148391","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1623209 Win=82 Len=0 TSval=73524199 TSecr=3797904499"
"1124","21.148426","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1626105 Ack=1 Win=83 Len=2896 TSval=3797904659 TSecr=73524199"
"1125","21.172485","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1626105 Win=82 Len=0 TSval=73524223 TSecr=3797904521"
"1126","21.172508","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1629001 Ack=1 Win=83 Len=2896 TSval=3797904683 TSecr=73524223"
"1127","21.306995","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1629001 Win=82 Len=0 TSval=73524358 TSecr=3797904659"
"1128","21.307018","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1631897 Ack=1 Win=83 Len=2896 TSval=3797904818 TSecr=73524358"
"1129","21.332497","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1631897 Win=82 Len=0 TSval=73524383 TSecr=3797904683"
"1130","21.332523","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=1634793 Ack=1 Win=83 Len=1448 TSval=3797904843 TSecr=73524383"
"1131","21.332528","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1636241 Ack=1 Win=83 Len=2896 TSval=3797904843 TSecr=73524383"
"1132","21.464699","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1634793 Win=82 Len=0 TSval=73524516 TSecr=3797904818"
"1133","21.464725","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1639137 Ack=1 Win=83 Len=2896 TSval=3797904976 TSecr=73524516"
"1134","21.500507","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1639137 Win=82 Len=0 TSval=73524551 TSecr=3797904843"
"1135","21.500524","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1642033 Ack=1 Win=83 Len=2896 TSval=3797905011 TSecr=73524551"
"1136","21.638317","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1642033 Win=82 Len=0 TSval=73524689 TSecr=3797904976"
"1137","21.638365","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1644929 Ack=1 Win=83 Len=2896 TSval=3797905149 TSecr=73524689"
"1138","21.662038","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1644929 Win=82 Len=0 TSval=73524713 TSecr=3797905011"
"1139","21.662059","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1647825 Ack=1 Win=83 Len=2896 TSval=3797905173 TSecr=73524713"
"1140","21.795770","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1647825 Win=82 Len=0 TSval=73524847 TSecr=3797905149"
"1141","21.795804","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1650721 Ack=1 Win=83 Len=2896 TSval=3797905307 TSecr=73524847"
"1142","21.821339","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1650721 Win=82 Len=0 TSval=73524872 TSecr=3797905173"
"1143","21.821351","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1653617 Ack=1 Win=83 Len=2896 TSval=3797905332 TSecr=73524872"
"1144","21.955807","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1653617 Win=82 Len=0 TSval=73525007 TSecr=3797905307"
"1145","21.955825","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=1656513 Ack=1 Win=83 Len=1448 TSval=3797905467 TSecr=73525007"
"1146","21.955829","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1657961 Ack=1 Win=83 Len=2896 TSval=3797905467 TSecr=73525007"
"1147","21.980947","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1656513 Win=82 Len=0 TSval=73525032 TSecr=3797905332"
"1148","21.980966","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1660857 Ack=1 Win=83 Len=2896 TSval=3797905492 TSecr=73525032"
"1149","22.127500","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1660857 Win=82 Len=0 TSval=73525178 TSecr=3797905467"
"1150","22.127513","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1663753 Ack=1 Win=83 Len=2896 TSval=3797905638 TSecr=73525178"
"1151","22.151941","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1663753 Win=82 Len=0 TSval=73525203 TSecr=3797905492"
"1152","22.151957","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1666649 Ack=1 Win=83 Len=2896 TSval=3797905663 TSecr=73525203"
"1153","22.287232","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1666649 Win=82 Len=0 TSval=73525338 TSecr=3797905638"
"1154","22.287251","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1669545 Ack=1 Win=83 Len=2896 TSval=3797905798 TSecr=73525338"
"1155","22.311253","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1669545 Win=82 Len=0 TSval=73525362 TSecr=3797905663"
"1156","22.311266","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1672441 Ack=1 Win=83 Len=2896 TSval=3797905822 TSecr=73525362"
"1157","22.372441","fe80::98bb:ebff:fe69:d080","ff02::2","ICMPv6","70","Router Solicitation from 9a:bb:eb:69:d0:80"
"1158","22.445915","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1672441 Win=82 Len=0 TSval=73525497 TSecr=3797905798"
"1159","22.445937","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1675337 Ack=1 Win=83 Len=2896 TSval=3797905957 TSecr=73525497"
"1160","22.472154","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1675337 Win=82 Len=0 TSval=73525523 TSecr=3797905822"
"1161","22.472166","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=1678233 Ack=1 Win=83 Len=1448 TSval=3797905983 TSecr=73525523"
"1162","22.472171","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1679681 Ack=1 Win=83 Len=2896 TSval=3797905983 TSecr=73525523"
"1163","22.603495","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1678233 Win=82 Len=0 TSval=73525654 TSecr=3797905957"
"1164","22.603525","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1682577 Ack=1 Win=83 Len=2896 TSval=3797906114 TSecr=73525654"
"1165","22.640153","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1682577 Win=82 Len=0 TSval=73525691 TSecr=3797905983"
"1166","22.640228","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1685473 Ack=1 Win=83 Len=2896 TSval=3797906151 TSecr=73525691"
"1167","22.775546","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1685473 Win=82 Len=0 TSval=73525826 TSecr=3797906114"
"1168","22.775558","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1688369 Ack=1 Win=83 Len=2896 TSval=3797906287 TSecr=73525826"
"1169","22.798568","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1688369 Win=82 Len=0 TSval=73525849 TSecr=3797906151"
"1170","22.798584","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1691265 Ack=1 Win=83 Len=2896 TSval=3797906310 TSecr=73525849"
"1171","22.932594","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1691265 Win=82 Len=0 TSval=73525984 TSecr=3797906287"
"1172","22.932606","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1694161 Ack=1 Win=83 Len=2896 TSval=3797906444 TSecr=73525984"
"1173","22.957022","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1694161 Win=82 Len=0 TSval=73526008 TSecr=3797906310"
"1174","22.957035","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1697057 Ack=1 Win=83 Len=2896 TSval=3797906468 TSecr=73526008"
"1175","23.091326","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1697057 Win=82 Len=0 TSval=73526142 TSecr=3797906444"
"1176","23.091354","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=1699953 Ack=1 Win=83 Len=1448 TSval=3797906602 TSecr=73526142"
"1177","23.091365","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1701401 Ack=1 Win=83 Len=2896 TSval=3797906602 TSecr=73526142"
"1178","23.116057","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1699953 Win=82 Len=0 TSval=73526167 TSecr=3797906468"
"1179","23.116084","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1704297 Ack=1 Win=83 Len=2896 TSval=3797906627 TSecr=73526167"
"1180","23.261577","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1704297 Win=82 Len=0 TSval=73526313 TSecr=3797906602"
"1181","23.261593","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=1707193 Ack=1 Win=83 Len=2896 TSval=3797906773 TSecr=73526313"
"1182","23.285859","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=1707193 Win=82 Len=0 TSval=73526337 TSecr=3797906627"
